consuming_country_iso3,model,analysis_year,indicator,unit,scope,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,value,component_type
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWC,Production of electricity by coal,Electricity,0.0087707085001891,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWG,Production of electricity by gas,Electricity,0.0029490772739201,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWH,Production of electricity by hydro,Electricity,4.278778548743608e-06,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWW,Production of electricity by wind,Electricity,0.0001790382483078,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.000683079827185,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWB,Production of electricity by biomass and waste,Electricity,0.0021197182328872,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,2.9855013940984527e-05,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWM,Production of electricity by Geothermal,Electricity,3.305766731683536e-07,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWT,Transmission of electricity,Electricity,0.0006743754396725,MRIO supply-chain node
DNK,EXIOBASE v3.8.2 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022) and capital endogenised (Södersten et al. 2018),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.0354886525994358,MRIO supply-chain node
