consuming_country_iso3,model,analysis_year,indicator,unit,scope,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,value,component_type
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWC,Production of electricity by coal,Electricity,0.0037892390474896,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWG,Production of electricity by gas,Electricity,0.002206643161085,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWH,Production of electricity by hydro,Electricity,4.7615667966009145e-06,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWW,Production of electricity by wind,Electricity,6.311428507909026e-05,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0002757555649213,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWB,Production of electricity by biomass and waste,Electricity,0.0010396358136739,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,1.341875236853508e-05,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWM,Production of electricity by Geothermal,Electricity,4.315198330567548e-07,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWZ,Production of electricity nec,Electricity,1.116855905200146e-14,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWT,Transmission of electricity,Electricity,0.0007238595557271,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,POWD,Distribution and trade of electricity,Electricity,2.7306422068178427e-14,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,AUT,Austria,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.0530249844721985,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWC,Production of electricity by coal,Electricity,0.0317022671163382,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWG,Production of electricity by gas,Electricity,0.1125885532201441,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWN,Production of electricity by nuclear,Electricity,0.0004383241282878,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWH,Production of electricity by hydro,Electricity,0.0001378823059245,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWW,Production of electricity by wind,Electricity,0.0348909102370215,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0002003539539194,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWB,Production of electricity by biomass and waste,Electricity,0.0147721413490312,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,1.6274790027014178e-06,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWZ,Production of electricity nec,Electricity,0.0010970851401893,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWT,Transmission of electricity,Electricity,7.221748274335994e-05,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,POWD,Distribution and trade of electricity,Electricity,0.0098857626771314,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BEL,Belgium,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.7758465767928598,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWC,Production of electricity by coal,Electricity,2.2703747719403205e-06,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWG,Production of electricity by gas,Electricity,1.2319725978487502e-09,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWN,Production of electricity by nuclear,Electricity,6.824215500778591e-15,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWH,Production of electricity by hydro,Electricity,1.1934392396911583e-10,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWW,Production of electricity by wind,Electricity,4.944466842111333e-09,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,9.561494029836722e-06,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWB,Production of electricity by biomass and waste,Electricity,7.239190487316932e-07,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,2.171618064017835e-08,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWT,Transmission of electricity,Electricity,2.615212243921125e-07,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,POWD,Distribution and trade of electricity,Electricity,3.888014371236576e-12,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,BGR,Bulgaria,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",4.342575782601552e-06,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWW,Production of electricity by wind,Electricity,1.432565363651698e-08,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,1.9163863972789603e-09,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWB,Production of electricity by biomass and waste,Electricity,7.558958745352476e-16,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWS,Production of electricity by solar photovoltaic,Electricity,7.104383639764726e-16,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWT,Transmission of electricity,Electricity,2.564750521583584e-09,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CYP,Cyprus,Middle East,POWD,Distribution and trade of electricity,Electricity,3.5034298383806728e-12,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWC,Production of electricity by coal,Electricity,0.0298701402114978,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWG,Production of electricity by gas,Electricity,0.0004188459226169,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWN,Production of electricity by nuclear,Electricity,0.000491852632601,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWH,Production of electricity by hydro,Electricity,4.052158173803242e-07,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWW,Production of electricity by wind,Electricity,0.0065735913996687,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,3.0266805801213235e-05,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWB,Production of electricity by biomass and waste,Electricity,0.0001487393105382,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,0.0005339638805525,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWZ,Production of electricity nec,Electricity,1.2554158414462936e-05,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWT,Transmission of electricity,Electricity,0.0003891086376518,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,POWD,Distribution and trade of electricity,Electricity,3.607815458409895e-05,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,CZE,Czech Republic,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.2274069221697064,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWC,Production of electricity by coal,Electricity,0.5987553404483037,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWG,Production of electricity by gas,Electricity,0.0107826079531082,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWN,Production of electricity by nuclear,Electricity,1.9007648240267286e-07,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWH,Production of electricity by hydro,Electricity,7.95808601897683e-06,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWW,Production of electricity by wind,Electricity,5.4148941110813166e-08,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0037358316911794,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWB,Production of electricity by biomass and waste,Electricity,0.0127353599095234,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,0.0051365693032416,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWM,Production of electricity by Geothermal,Electricity,5.284759353954695e-06,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWZ,Production of electricity nec,Electricity,0.0059196346021588,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWT,Transmission of electricity,Electricity,0.0286828184762457,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,POWD,Distribution and trade of electricity,Electricity,0.0083114189686349,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DEU,Germany,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.4423314044545651,MRIO supply-chain node
DNK,EXIOBASE v3.7 IOT_2016_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),2019,climate_change,kt CO2eq,Scope 2,DNK,Denmark,Denmark,POWC,Production of electricity by coal,Electricity,2.3177218928910172e-05,MRIO supply-chain node
